"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","DEFAULT","AVG_UTILIZATION_RATE","OVERSPENDER","TOTAL_EXCESS_BALANCE"
19831,200000,"Female","University","Single",35,-1,2,-1,0,0,-3258,7244,3498,10494,6996,3498,14000,0,10494,0,0,16248,0,"No Default Next Month",0.03173,"FALSE",-199002.4
28005,20000,"Female","University","Single",30,2,0,0,0,0,20128,17842,18979,7886,19786,20025,0,7027,1000,19000,6000,1000,1,"Defaults Next Month",0.84518,"FALSE",-9901.8
2048,120000,"Female","Graduate School","Single",25,0,-1,0,0,-1,8676,10599,5814,4426,3038,5184,5000,5814,0,0,5184,7048,0,"No Default Next Month",0.048435,"FALSE",-117797
26303,160000,"Female","University","Single",44,0,0,0,0,0,118809,125323,170449,96739,126139,154884,10000,50000,20000,30000,30000,5000,0,"No Default Next Month",0.8419175,"FALSE",-52293.2
8312,160000,"Female","University","Married",31,-2,-2,-2,-2,-2,11648,780,0,5100,0,0,780,0,5100,0,0,0,0,"No Default Next Month",0.00735,"FALSE",-159844
5846,60000,"Female","University","Married",59,4,5,4,3,2,56998,59111,59595,58079,56892,55826,3601,2000,0,0,0,4000,0,"No Default Next Month",0.96501,"FALSE",-3299.4
23758,290000,"Female","University","Married",49,0,0,0,0,0,282538,281749,238490,86202,83155,84927,10711,12915,2962,2863,2996,3257,1,"Defaults Next Month",0.534153793103448,"FALSE",-140094
28482,110000,"Female","Graduate School","Single",31,2,2,2,2,2,91773,93892,94652,97097,98097,100361,4550,3150,4900,3500,4000,3900,1,"Defaults Next Month",0.88018,"FALSE",-17070.2
26289,20000,"Female","High School","Single",47,2,0,0,0,0,16289,15735,18164,19143,20143,20446,0,3000,1600,1600,1800,1000,1,"Defaults Next Month",0.93631,"FALSE",-3073.8
9293,140000,"Female","University","Married",30,0,2,4,3,2,106298,111040,122612,120270,118091,122963,6451,15000,1100,0,7000,0,1,"Defaults Next Month",0.849965714285714,"FALSE",-25624.8
6858,180000,"Female","Graduate School","Married",33,0,0,0,0,0,996,1999,2216,2301,2364,2286,1503,1400,250,228,106,1601,1,"Defaults Next Month",0.0124066666666667,"FALSE",-178483.8
21778,180000,"Female","University","Single",25,0,0,-2,-1,0,11393,2963,0,0,351,1351,2000,0,0,351,1000,0,0,"No Default Next Month",0.00518333333333333,"FALSE",-179337.2
14728,110000,"Female","University","Married",46,0,0,0,0,0,110950,111750,111227,110849,110575,110394,4088,3912,3888,3975,4162,3945,1,"Defaults Next Month",1.00871818181818,"TRUE",-3017.39999999999
20029,210000,"Female","Graduate School","Married",43,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-210000
29139,70000,"Female","University","Married",51,2,2,2,2,2,42815,43913,44911,45772,46611,47508,2100,2000,1900,1900,1800,1900,1,"Defaults Next Month",0.653471428571429,"FALSE",-26157
16408,200000,"Female","Graduate School","Married",33,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1562,0,"No Default Next Month",0,"FALSE",-200312.4
19818,20000,"Female","University","Single",33,0,0,0,0,0,19946,18694,17228,16923,10467,10526,1593,1340,1171,402,600,538,1,"Defaults Next Month",0.73838,"FALSE",-6042.6
19890,310000,"Female","High School","Married",35,0,0,0,0,0,83719,81138,87523,77902,82165,97298,5000,18088,5500,6300,17300,25500,0,"No Default Next Month",0.274855483870968,"FALSE",-239332.4
11816,260000,"Female","University","Single",30,-1,-1,-1,-1,-1,165,165,274,165,333,165,165,274,165,333,165,293,0,"No Default Next Month",0.000847692307692308,"FALSE",-260025.6
13682,80000,"Female","University","Married",40,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,6458,3917,1819,2299,1909,3069,0,"No Default Next Month",0.043055,"FALSE",-79158.2
5224,90000,"Female","University","Single",48,2,2,0,0,0,87673,94448,91211,38041,42605,41396,9100,0,1170,5000,18000,5000,1,"Defaults Next Month",0.68378,"FALSE",-34293.8
29083,260000,"Female","Graduate School","Married",55,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-260000
11480,340000,"Female","Graduate School","Single",27,0,0,-1,-1,-1,30452,36919,24268,3210,3240,11095,6919,4322,3210,3240,11095,3345,0,"No Default Next Month",0.0463129411764706,"FALSE",-329296
11513,240000,"Female","University","Married",32,-1,-1,-1,-1,-1,4101,7101,5500,5500,5500,5463,8500,5500,5500,5500,5463,5500,0,"No Default Next Month",0.02422,"FALSE",-239679.8
26558,150000,"Female","Graduate School","Married",53,-1,2,-1,-1,0,8706,2484,70,90000,9068,2349,2508,0,90000,9068,0,1985,0,"No Default Next Month",0.138628,"FALSE",-149416.4
25449,210000,"Female","University","Single",27,0,0,0,0,0,46066,38952,29735,15381,12475,10535,1951,3034,3000,3000,3000,92,0,"No Default Next Month",0.101979047619048,"FALSE",-191009.6
28118,150000,"Female","University","Single",43,0,0,0,0,0,111024,111486,12596,13610,14381,15147,2720,1500,1229,1000,1000,1000,0,"No Default Next Month",0.22296,"FALSE",-117701.8
23256,260000,"Female","High School","Single",40,-1,-1,-2,-2,-2,260,3000,0,0,0,0,3000,0,0,0,0,0,0,"No Default Next Month",0.00230769230769231,"FALSE",-259400
26271,360000,"Female","High School","Married",43,-2,-1,-1,-2,-2,4392,0,2050,754,0,0,0,2050,754,0,0,1738,1,"Defaults Next Month",0.00155777777777778,"FALSE",-360347.6
6452,60000,"Female","Graduate School","Single",23,0,0,0,0,-1,3517,3277,11335,9341,6451,3592,1000,10341,0,0,3592,3911,0,"No Default Next Month",0.11332,"FALSE",-56769.6
17690,280000,"Female","Graduate School","Married",41,0,0,0,0,0,96590,99755,81244,81193,82470,49630,5000,3000,3007,5000,2000,1700,0,"No Default Next Month",0.281637142857143,"FALSE",-204083
4902,20000,"Female","High School","Married",50,0,2,0,0,0,8612,8862,8992,9452,10520,11320,2202,500,1000,2000,800,0,0,"No Default Next Month",0.49146,"FALSE",-11030.8
12642,140000,"Female","University","Single",24,-2,-1,-1,2,0,0,0,167,80644,146651,55776,0,167,80677,0,2500,28,0,"No Default Next Month",0.404625714285714,"FALSE",-100026.8
12671,150000,"Female","University","Single",25,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,0,"No Default Next Month",0.996456,"FALSE",-10657.6
1852,310000,"Female","Graduate School","Single",30,0,0,0,0,0,304329,292848,279138,252703,248895,244026,14027,16800,11600,11000,10000,30000,0,"No Default Next Month",0.850070967741935,"FALSE",-62358
21483,490000,"Female","University","Single",35,0,0,0,-1,0,48108,45281,46705,41125,20205,6483,3000,5015,5007,20205,3000,1181,0,"No Default Next Month",0.0652240816326531,"FALSE",-464921.8
28243,30000,"Female","University","Married",44,0,0,0,0,0,21003,22309,23343,24336,24475,24643,1662,1696,1689,1016,893,1100,1,"Defaults Next Month",0.79404,"FALSE",-7457.6
21500,460000,"Female","Graduate School","Single",28,0,0,0,-1,0,21333,16560,12570,19403,10063,8628,4560,2500,9456,10063,0,0,0,"No Default Next Month",0.0292278260869565,"FALSE",-450959
22475,30000,"Female","High School","Single",44,2,2,-2,-2,-2,3213,3000,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0.02,"FALSE",-29400
4934,140000,"Female","University","Single",24,0,0,0,0,0,38483,43627,35893,40883,16256,14354,10169,20000,15000,628,1392,1200,0,"No Default Next Month",0.215732857142857,"FALSE",-117441.4
25882,450000,"Female","University","Single",34,-2,-2,-2,-2,-2,3752,513,0,4376,0,0,513,0,4376,0,0,0,0,"No Default Next Month",0.00217288888888889,"FALSE",-449897.4
5611,160000,"Female","University","Single",27,2,2,2,2,2,157818,161308,162923,161481,155819,168283,7500,5800,5700,0,18100,0,1,"Defaults Next Month",1.0122675,"TRUE",-3957.20000000001
15837,50000,"Female","University","Single",27,0,0,0,0,0,50686,49525,49603,49222,30421,30352,1779,3001,1558,1045,1074,1634,0,"No Default Next Month",0.836492,"FALSE",-9837.8
23127,150000,"Female","University","Single",40,0,0,0,0,0,76282,78800,67443,68720,70572,72275,3705,4000,3000,3000,3000,4000,0,"No Default Next Month",0.47708,"FALSE",-81838
14342,300000,"Female","University","Married",48,-1,-1,-2,-1,-1,440,452,0,0,3427,1098,452,0,0,3427,1098,0,0,"No Default Next Month",0.003318,"FALSE",-299909.6
3663,180000,"Female","University","Single",31,-1,-1,-1,-1,0,326,326,326,326,76465,79695,326,326,326,76465,5000,5000,0,"No Default Next Month",0.174597777777778,"FALSE",-165995.8
9074,110000,"Female","Graduate School","Single",35,2,-1,0,0,-1,549,179,1166,790,806,1729,0,1166,0,446,1729,0,0,"No Default Next Month",0.00849090909090909,"FALSE",-109734.2
19362,210000,"Female","University","Married",33,-1,-1,-1,-1,-1,7655,1644,2258,8241,428,3537,1644,2261,11008,428,3537,0,0,"No Default Next Month",0.0153409523809524,"FALSE",-210225.2
23186,260000,"Female","University","Married",40,0,-1,-1,0,-1,35211,43944,46957,45114,26114,46750,40000,48058,46000,26000,48000,33000,0,"No Default Next Month",0.160676153846154,"FALSE",-258435.8
27641,20000,"Female","Graduate School","Single",24,0,0,0,0,0,14273,13327,11789,11200,13244,13539,1183,2000,1200,2244,506,561,0,"No Default Next Month",0.63099,"FALSE",-8682.4
23455,210000,"Female","University","Single",31,-1,-1,-1,-1,-1,1154,1368,1080,1567,788,0,1368,1080,1567,788,0,1638,1,"Defaults Next Month",0.00457428571428571,"FALSE",-210054
15798,50000,"Female","University","Single",23,0,0,0,0,0,48227,48273,42670,49263,18296,34822,2000,2520,20000,1000,1000,1000,0,"No Default Next Month",0.773296,"FALSE",-16439.2
19433,80000,"Female","University","Married",25,0,0,0,0,0,76358,77433,74050,73361,56966,59130,3000,3000,2700,2000,5000,2200,0,"No Default Next Month",0.85235,"FALSE",-14792
12849,30000,"Female","High School","Married",51,0,0,0,0,0,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,0,"No Default Next Month",0.72404,"FALSE",-10199.4
13228,180000,"Female","University","Single",28,-2,-2,-2,-2,-2,2177,1175,0,2530,0,0,1175,0,2530,0,0,0,0,"No Default Next Month",0.00411666666666667,"FALSE",-179765
17263,60000,"Female","University","Married",33,0,0,0,0,0,50696,54841,56444,53183,55288,55782,5000,2500,2000,3000,2700,2500,0,"No Default Next Month",0.91846,"FALSE",-7432.4
2437,100000,"Female","High School","Married",24,2,0,0,0,0,56341,54869,67965,73871,79707,85433,0,14130,7065,7065,7065,0,1,"Defaults Next Month",0.72369,"FALSE",-34696
21585,20000,"Female","Graduate School","Single",23,0,0,0,2,0,23809,24798,24258,24172,21959,20898,1700,1800,2350,0,1000,2700,0,"No Default Next Month",1.16085,"TRUE",1647
1467,140000,"Female","Graduate School","Single",23,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-140000
17608,50000,"Female","University","Married",40,-1,-1,-1,-1,-1,4860,8389,22049,8110,3164,10148,8389,22049,8117,3164,10148,7949,0,"No Default Next Month",0.20744,"FALSE",-49913.4
12407,160000,"Female","Graduate School","Single",33,2,2,2,2,2,132510,128981,138289,134773,142913,146003,0,13000,200,10500,5600,5200,1,"Defaults Next Month",0.86369875,"FALSE",-28708.2
14135,120000,"Female","University","Single",54,0,0,0,0,0,20157,19295,13531,10129,11581,12782,2000,1500,1500,2000,1782,2000,0,"No Default Next Month",0.112196666666667,"FALSE",-108292.8
3443,300000,"Female","University","Married",37,-2,-2,-1,-1,-1,0,0,0,363,0,944,0,0,363,0,944,2000,1,"Defaults Next Month",0.000871333333333333,"FALSE",-300400
7938,150000,"Female","Graduate School","Single",25,0,-1,-1,-1,-2,18836,5312,740,10,0,0,2000,740,1410,0,0,0,0,"No Default Next Month",0.00808266666666667,"FALSE",-149217.6
19245,100000,"Female","High School","Married",42,2,2,-2,-2,-2,7689,2052,1281,3770,2056,5628,0,1281,3786,2056,5634,6013,0,"No Default Next Month",0.029574,"FALSE",-100796.6
26311,150000,"Female","High School","Married",43,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-150000
22822,200000,"Female","High School","Married",35,0,0,0,0,0,215090,208556,214321,134517,54711,23611,7700,9300,6500,3000,856,1152,0,"No Default Next Month",0.635716,"FALSE",-77018.4
2355,90000,"Female","Graduate School","Single",26,-1,-1,-1,-1,-1,1224,3120,1712,5000,0,4210,3128,1712,5000,0,4210,750,0,"No Default Next Month",0.0312044444444444,"FALSE",-89526
25450,50000,"Female","High School","Married",24,-2,-1,0,0,0,-1037,-1037,49024,49806,30212,30419,0,52806,1872,1200,1100,1250,0,"No Default Next Month",0.633696,"FALSE",-29960.8
9935,50000,"Female","University","Married",25,0,0,0,0,0,42726,43072,34984,30090,23820,18012,3941,1432,1000,2000,2036,404,1,"Defaults Next Month",0.599912,"FALSE",-21378.8
6489,500000,"Female","Graduate School","Single",39,0,0,0,-2,-2,4417,5642,8689,-131,-131,-131,5467,5026,0,0,0,0,0,"No Default Next Month",0.0055752,"FALSE",-498217.6
3282,160000,"Female","Graduate School","Single",31,-1,-1,-1,-2,-2,1672,4411,500,0,0,0,4411,504,0,0,0,0,0,"No Default Next Month",0.00613875,"FALSE",-159118.6
4257,100000,"Female","University","Married",39,-1,-1,-1,0,0,200,200,200,2795,94722,96638,200,200,2795,92485,2519,2961,0,"No Default Next Month",0.38911,"FALSE",-81281
2368,120000,"Female","Graduate School","Single",25,-1,-1,-1,-1,-1,9642,12557,3938,1110,9848,3301,12557,3938,1110,9848,3301,0,0,"No Default Next Month",0.0512566666666667,"FALSE",-117488.6
10973,50000,"Female","High School","Single",22,0,0,0,0,0,50089,41382,36995,17726,13623,13781,1798,1117,4749,500,508,250,0,"No Default Next Month",0.494028,"FALSE",-26723.4
4345,130000,"Female","University","Married",38,0,0,0,0,0,127626,128136,88423,90235,92154,85510,5400,3100,3100,3200,3000,3100,0,"No Default Next Month",0.74532,"FALSE",-36208.4
9471,90000,"Female","University","Married",43,-2,-2,-2,-2,-2,7489,5798,15112,0,0,0,5833,15114,0,0,0,0,0,"No Default Next Month",0.0464666666666667,"FALSE",-88840.8
23280,360000,"Female","University","Married",37,-2,-2,-2,-2,-2,10072,7728,2344,9536,9043,0,7728,2344,9536,9043,0,2909,0,"No Default Next Month",0.0159172222222222,"FALSE",-359036.2
11958,230000,"Female","High School","Married",48,-1,0,0,-2,-1,500,14883,33151,0,0,469,14883,20757,0,0,469,716,0,"No Default Next Month",0.0421765217391304,"FALSE",-224687.8
25358,180000,"Female","Graduate School","Single",25,0,0,0,0,0,62798,51923,51935,47383,32876,28915,1867,2501,1271,926,876,3004,0,"No Default Next Month",0.236702222222222,"FALSE",-139109.2
7985,30000,"Female","High School","Single",21,2,2,0,0,0,28309,31229,29752,27262,27262,24265,3700,0,0,0,0,0,0,"No Default Next Month",0.9318,"FALSE",-2046
25235,130000,"Female","University","Single",25,0,0,0,0,0,128976,131763,128300,89007,90126,98665,7100,6000,4200,3500,10000,0,0,"No Default Next Month",0.827478461538461,"FALSE",-27167.8
9404,340000,"Female","University","Single",39,0,0,0,0,0,132749,134235,128079,64598,12014,710,5290,6706,3003,241,712,43974,0,"No Default Next Month",0.199785882352941,"FALSE",-283000
19667,220000,"Female","University","Single",41,0,0,0,0,0,119951,122336,126415,127447,129983,132727,4375,6047,4622,4652,4838,4838,0,"No Default Next Month",0.580825454545455,"FALSE",-97217.8
4539,120000,"Female","Graduate School","Single",30,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0,"No Default Next Month",0.00271666666666667,"FALSE",-120000
11353,130000,"Female","University","Married",27,-1,-1,-1,0,0,792,0,396,485,46773,47313,0,396,485,46684,1700,1712,0,"No Default Next Month",0.146103076923077,"FALSE",-121202
12510,20000,"Female","University","Married",29,0,0,0,0,-2,8624,9972,9799,9999,0,0,1500,1000,200,0,0,0,0,"No Default Next Month",0.2977,"FALSE",-14286
1908,290000,"Female","Graduate School","Single",29,-1,-1,-1,-1,-1,578,7124,7620,0,4788,0,7129,7620,0,4788,0,7026,0,"No Default Next Month",0.0134703448275862,"FALSE",-289980.4
17443,110000,"Female","University","Married",39,0,0,0,0,0,132062,126641,120209,112912,85884,87764,5000,5000,3600,3200,4000,3000,0,"No Default Next Month",0.969836363636364,"FALSE",-7078
21444,190000,"Female","Graduate School","Single",27,0,0,0,0,0,14671,15141,17574,18943,20405,42921,2000,3000,2000,2000,25921,1400,0,"No Default Next Month",0.121035789473684,"FALSE",-173867.4
20000,240000,"Female","University","Married",37,2,-1,-1,-1,0,1769,842,14015,0,1317,566,0,14015,0,1317,0,0,0,"No Default Next Month",0.01395,"FALSE",-239718.4
15195,50000,"Female","University","Married",25,0,0,-1,-1,0,16092,12352,-1618,-809,46976,47618,2352,809,928,48659,1400,2000,0,"No Default Next Month",0.418076,"FALSE",-39855.4
19575,190000,"Female","High School","Married",43,0,0,0,0,0,93359,95376,98954,101512,106708,109639,3404,4954,4512,6708,4639,4793,0,"No Default Next Month",0.539146315789474,"FALSE",-92683.4
19307,150000,"Female","University","Married",33,0,0,0,0,0,25849,26852,27882,28894,29313,29924,1735,1765,1777,1196,1233,1238,0,"No Default Next Month",0.190486666666667,"FALSE",-122868.8
11323,50000,"Female","University","Single",40,-1,-1,-2,-2,-2,15584,4377,0,0,0,0,4377,0,0,0,0,0,0,"No Default Next Month",0.017508,"FALSE",-49124.6
16986,240000,"Female","Graduate School","Single",28,0,0,0,0,0,233441,236496,242446,207633,197644,193724,9000,10307,9014,6029,6014,6034,0,"No Default Next Month",0.898285833333333,"FALSE",-31891
26436,160000,"Female","University","Single",44,-2,-1,-1,-1,-1,-4,-4,3454,0,3312,0,0,3458,0,3312,0,0,0,"No Default Next Month",0.0084525,"FALSE",-160001.6
19834,210000,"Female","University","Married",40,0,0,0,0,0,111508,113753,116845,113571,105052,104167,4100,5000,4009,3500,4000,5000,0,"No Default Next Month",0.527036190476191,"FALSE",-103624.2
10657,360000,"Female","University","Single",30,-2,-2,-2,-2,-2,0,90,0,0,4460,2169,90,0,0,4460,2169,0,0,"No Default Next Month",0.00373277777777778,"FALSE",-359982
16376,150000,"Female","University","Married",35,2,2,-1,-1,-1,1846,5466,3660,2415,5033,803,3672,0,2415,5033,803,2531,1,"Defaults Next Month",0.0231693333333333,"FALSE",-148681
19875,180000,"Female","University","Married",39,-1,-1,-1,-1,-1,5360,6176,398,629,0,978,6207,398,629,0,978,2198,0,"No Default Next Month",0.00909,"FALSE",-179204.4
833,470000,"Female","University","Married",27,0,0,0,-1,0,152478,62084,54551,14363,97440,90717,3001,4005,2021,97441,5001,5001,1,"Defaults Next Month",0.135810638297872,"FALSE",-428862.8
205,360000,"Female","University","Married",48,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,"No Default Next Month",0.542416111111111,"FALSE",-170410.2
17697,210000,"Female","University","Single",41,0,0,0,0,0,165425,169174,171459,177590,180147,184084,8000,6500,9000,7000,7000,7000,0,"No Default Next Month",0.840432380952381,"FALSE",-40809.2
13879,250000,"Female","University","Single",38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-250000
19566,80000,"Female","University","Married",47,2,2,-1,-1,-1,4166,3908,0,3521,0,14206,0,0,3521,0,14206,7500,0,"No Default Next Month",0.0540875,"FALSE",-80718.4
1483,340000,"Female","University","Married",36,0,0,0,0,0,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0,"No Default Next Month",0.376614705882353,"FALSE",-216098.2
28407,120000,"Female","University","Single",28,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-120000
23199,390000,"Female","University","Single",39,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0,"No Default Next Month",0.146964615384615,"FALSE",-336483.8
9374,30000,"Female","High School","Married",45,2,2,2,0,0,29334,28198,29497,28268,30817,17219,0,2457,0,3000,344,0,0,"No Default Next Month",0.893326666666667,"FALSE",-4360.4
9840,50000,"Female","University","Married",52,0,0,0,0,0,15377,17121,17832,18532,19233,20650,2000,1300,1000,1000,2000,0,0,"No Default Next Month",0.373472,"FALSE",-32386.4
5942,30000,"Female","University","Married",30,0,0,2,0,0,25156,25949,28478,27754,28186,30240,1500,3000,0,1001,2500,1200,0,"No Default Next Month",0.93738,"FALSE",-3418.8
